category_name,category_slug,category_url,category_count_hint,listing_page_number,listing_page_url,shop_name_from_listing,shop_url,shop_slug,shop_title_page,listing_description,listing_logo_url,listing_website,website,website_domain,primary_email,all_emails,email_count,email_sources,phones,phone_count,rating,review_count,added_date,description,instagram,facebook,linkedin,tiktok,youtube,pinterest,x_twitter,status,error
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Bouticoupe,https://www.annuaire-du-ecommerce.com/site/bouticoupe,bouticoupe,Bouticoupe,,,,https://jemangefrancais.com,jemangefrancais.com,bouticoupe88@outlook.com,bouticoupe88@outlook.com,1,cloudflare_data,0383374514,1,5.0,1,3 juillet 2020,"Découvrez les avis clients sur Bouticoupe. Note moyenne : 3.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,Vinacus,https://www.annuaire-du-ecommerce.com/site/vinacus,vinacus,Vinacus,,,,https://jemangefrancais.com,jemangefrancais.com,cedric@performance-agency.net,cedric@performance-agency.net,1,cloudflare_data,02 53 73 97 89,1,5.0,1,4 juin 2020,"Découvrez les avis clients sur Vinacus. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,TurkishTime,https://www.annuaire-du-ecommerce.com/site/turkishtime,turkishtime,TurkishTime,,,,https://jemangefrancais.com,jemangefrancais.com,anil.senturk@yahoo.com,anil.senturk@yahoo.com,1,cloudflare_data,0785414325,1,5.0,1,29 mai 2020,"Découvrez les avis clients sur TurkishTime. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,7,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=7,OnlyBio,https://www.annuaire-du-ecommerce.com/site/onlybio,onlybio,OnlyBio,,,,https://jemangefrancais.com,jemangefrancais.com,service.actionpositive@gmail.com,service.actionpositive@gmail.com,1,cloudflare_data,,0,5.0,1,29 mai 2020,"Découvrez les avis clients sur OnlyBio. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,AmiMate,https://www.annuaire-du-ecommerce.com/site/amimate,amimate,AmiMate,,,,https://jemangefrancais.com,jemangefrancais.com,amimateyerbamate@gmail.com,amimateyerbamate@gmail.com,1,cloudflare_data,0789956768,1,5.0,1,26 mai 2020,"Découvrez les avis clients sur AmiMate. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Le Comptoir d'Anaïs,https://www.annuaire-du-ecommerce.com/site/le-comptoir-danais,le-comptoir-danais,Le Comptoir d'Anaïs,,,,https://jemangefrancais.com,jemangefrancais.com,thomas.barbey@gmail.com,thomas.barbey@gmail.com,1,cloudflare_data,01 41 76 11 81,1,5.0,1,24 mai 2020,"Découvrez les avis clients sur Le Comptoir d'Anaïs. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Aux Gaufres Flamandes,https://www.annuaire-du-ecommerce.com/site/aux-gaufres-flamandes,aux-gaufres-flamandes,Aux Gaufres Flamandes,,,,https://auxgaufresflamandes.com/,auxgaufresflamandes.com,auxgaufresflamandes@gmail.com,auxgaufresflamandes@gmail.com,1,cloudflare_data,03 28 42 07 27,1,5.0,1,20 mai 2020,"Découvrez les avis clients sur Aux Gaufres Flamandes. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Moulin de Haute Provence,https://www.annuaire-du-ecommerce.com/site/moulin-de-haute-provence,moulin-de-haute-provence,Moulin de Haute Provence,,,,https://jemangefrancais.com,jemangefrancais.com,moulin.hauteprovence@gmail.com,moulin.hauteprovence@gmail.com,1,cloudflare_data,0660566186,1,5.0,1,16 mai 2020,"Découvrez les avis clients sur Moulin de Haute Provence. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,O'Sugar Art,https://www.annuaire-du-ecommerce.com/site/osugar-art,osugar-art,O'Sugar Art,,,,https://jemangefrancais.com,jemangefrancais.com,osugarart@yahoo.com,osugarart@yahoo.com,1,cloudflare_data,0768591400,1,5.0,1,28 avril 2020,"Découvrez les avis clients sur O'Sugar Art. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Tyveda,https://www.annuaire-du-ecommerce.com/site/tyveda,tyveda,Tyveda,,,,https://jemangefrancais.com,jemangefrancais.com,contact@tyveda.com,contact@tyveda.com,1,cloudflare_data,0679901697,1,5.0,1,26 avril 2020,"Découvrez les avis clients sur Tyveda. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Thalassa Méditerranée,https://www.annuaire-du-ecommerce.com/site/thalassa-mediterranee,thalassa-mediterranee,Thalassa Méditerranée,,,,https://jemangefrancais.com,jemangefrancais.com,contact@webgear.fr,contact@webgear.fr,1,cloudflare_data,06 50 87 17 31,1,5.0,1,24 avril 2020,"Découvrez les avis clients sur Thalassa Méditerranée. Note moyenne : 5.0/5 sur 4 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Croq'terroir,https://www.annuaire-du-ecommerce.com/site/croqterroir,croqterroir,Croq'terroir,,,,https://jemangefrancais.com,jemangefrancais.com,infos@croqterroir.be,infos@croqterroir.be,1,cloudflare_data,,0,5.0,1,24 avril 2020,"Découvrez les avis clients sur Croq'terroir. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,BienManger.com,https://www.annuaire-du-ecommerce.com/site/bienmanger-com,bienmanger-com,BienManger.com,,,,https://BienManger.com,bienmanger.com,clara.nurit@bienmanger.com,clara.nurit@bienmanger.com,1,cloudflare_data,0466329080,1,5.0,1,23 avril 2020,"Découvrez les avis clients sur BienManger.com. Note moyenne : 4.6/5 sur 5 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Kalô - Epices Africaines,https://www.annuaire-du-ecommerce.com/site/kalo-epices-africaines,kalo-epices-africaines,Kalô - Epices Africaines,,,,https://jemangefrancais.com,jemangefrancais.com,admin@epices-kalo.com,admin@epices-kalo.com,1,cloudflare_data,07 64 16 87 74,1,5.0,1,22 avril 2020,"Découvrez les avis clients sur Kalô - Epices Africaines. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Vini del casa,https://www.annuaire-du-ecommerce.com/site/vini-del-casa,vini-del-casa,Vini del casa,,,,https://jemangefrancais.com,jemangefrancais.com,cuenin_maxime@hotmail.fr,cuenin_maxime@hotmail.fr,1,cloudflare_data,0787776452,1,5.0,1,22 avril 2020,"Découvrez les avis clients sur Vini del casa. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Natural'sace,https://www.annuaire-du-ecommerce.com/site/naturalsace,naturalsace,Natural'sace,,,,https://jemangefrancais.com,jemangefrancais.com,spirunella@outlook.fr,spirunella@outlook.fr,1,cloudflare_data,0685791426,1,5.0,1,21 avril 2020,"Découvrez les avis clients sur Natural'sace. Note moyenne : 5.0/5 sur 3 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,CAVE GOURMANDE : Votre caviste en ligne,https://www.annuaire-du-ecommerce.com/site/cave-gourmande-votre-caviste-en-ligne,cave-gourmande-votre-caviste-en-ligne,CAVE GOURMANDE : Votre caviste en ligne,,,,https://jemangefrancais.com,jemangefrancais.com,cavegourmande59@gmail.com,cavegourmande59@gmail.com,1,cloudflare_data,03.28.65.01.92,1,5.0,1,20 avril 2020,"Découvrez les avis clients sur CAVE GOURMANDE : Votre caviste en ligne. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Alwosta,https://www.annuaire-du-ecommerce.com/site/alwosta,alwosta,Alwosta,,,,https://jemangefrancais.com,jemangefrancais.com,safa.guermezi@esen.tn,safa.guermezi@esen.tn,1,cloudflare_data,,0,5.0,1,20 avril 2020,"Découvrez les avis clients sur Alwosta. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Produits alimentaires artisanaux italiens,https://www.annuaire-du-ecommerce.com/site/produits-alimentaires-artisanaux-italiens,produits-alimentaires-artisanaux-italiens,Produits alimentaires artisanaux italiens,,,,https://jemangefrancais.com,jemangefrancais.com,nathalie@saveursbottees.com,nathalie@saveursbottees.com,1,cloudflare_data,,0,5.0,1,26 février 2020,"Découvrez les avis clients sur Produits alimentaires artisanaux italiens. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Les Fleurs Cristallisées,https://www.annuaire-du-ecommerce.com/site/les-fleurs-cristallisees,les-fleurs-cristallisees,Les Fleurs Cristallisées,,,,https://jemangefrancais.com,jemangefrancais.com,lesfleruscristallisees@gmail.com,lesfleruscristallisees@gmail.com,1,cloudflare_data,0962527422,1,5.0,1,21 février 2020,"Découvrez les avis clients sur Les Fleurs Cristallisées. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Le Comptoir de Mathilde - Epicerie fine et chocolaterie française,https://www.annuaire-du-ecommerce.com/site/le-comptoir-de-mathilde-epicerie-fine-et-chocolaterie-francaise,le-comptoir-de-mathilde-epicerie-fine-et-chocolaterie-francaise,Le Comptoir de Mathilde - Epicerie fine et chocolaterie française,,,,https://jemangefrancais.com,jemangefrancais.com,referencementcdm@gmail.com,referencementcdm@gmail.com,1,cloudflare_data,04 75 98 44 66,1,5.0,1,31 janvier 2020,"Découvrez les avis clients sur Le Comptoir de Mathilde - Epicerie fine et chocolaterie française. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Le Terroir de l'Agri Cœur : épicerie fine,https://www.annuaire-du-ecommerce.com/site/le-terroir-de-lagri-coeur-epicerie-fine,le-terroir-de-lagri-coeur-epicerie-fine,Le Terroir de l'Agri Cœur : épicerie fine,,,,https://jemangefrancais.com,jemangefrancais.com,rellik@yopmail.com,rellik@yopmail.com,1,cloudflare_data,,0,5.0,1,12 janvier 2020,"Découvrez les avis clients sur Le Terroir de l'Agri Cœur : épicerie fine. Note moyenne : 5.0/5 sur 4 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Esprit Maté,https://www.annuaire-du-ecommerce.com/site/esprit-mate,esprit-mate,Esprit Maté,,,,https://jemangefrancais.com,jemangefrancais.com,esprit.mate@gmail.com,esprit.mate@gmail.com,1,cloudflare_data,0782177782,1,5.0,1,4 janvier 2020,"Découvrez les avis clients sur Esprit Maté. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Épicerie de produits anglais et américains,https://www.annuaire-du-ecommerce.com/site/epicerie-de-produits-anglais-et-americains,epicerie-de-produits-anglais-et-americains,Épicerie de produits anglais et américains,,,,https://jemangefrancais.com,jemangefrancais.com,johan214@msn.com,johan214@msn.com,1,cloudflare_data,06.63.69.06.69,1,5.0,1,7 décembre 2019,"Découvrez les avis clients sur Épicerie de produits anglais et américains. Note moyenne : 5.0/5 sur 1 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,HUITRES PEPONNET,https://www.annuaire-du-ecommerce.com/site/huitres-peponnet,huitres-peponnet,HUITRES PEPONNET,,,,https://jemangefrancais.com,jemangefrancais.com,contact@lexicomsarl.fr,contact@lexicomsarl.fr,1,cloudflare_data,0674283136,1,5.0,1,30 novembre 2019,"Découvrez les avis clients sur HUITRES PEPONNET. Note moyenne : 5.0/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,"Box en folie, le comparateur des meilleures box food, fromage, beauté",https://www.annuaire-du-ecommerce.com/site/box-en-folie-le-comparateur-des-meilleures-box-food-fromage-beaute,box-en-folie-le-comparateur-des-meilleures-box-food-fromage-beaute,"Box en folie, le comparateur des meilleures box food, fromage, beauté",,,,https://jemangefrancais.com,jemangefrancais.com,jean-dominique@guides-shopping.com,jean-dominique@guides-shopping.com,1,cloudflare_data,,0,5.0,1,20 septembre 2019,"Découvrez les avis clients sur Box en folie, le comparateur des meilleures box food, fromage, beauté. Note moyenne : 4.5/5 sur 2 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
Alimentation & Gastronomie,alimentation,https://www.annuaire-du-ecommerce.com/sites/alimentation,317,8,https://www.annuaire-du-ecommerce.com/sites/alimentation?page=8,Au marchand de saisons,https://www.annuaire-du-ecommerce.com/site/au-marchand-de-saisons,au-marchand-de-saisons,Au marchand de saisons,,,,https://jemangefrancais.com,jemangefrancais.com,aumarchanddesaisons@gmail.com,aumarchanddesaisons@gmail.com,1,cloudflare_data,0613800556,1,5.0,1,30 août 2019,"Découvrez les avis clients sur Au marchand de saisons. Note moyenne : 4.5/5 sur 4 avis. Alimentation & Gastronomie. Fiabilité, livraison, service client — consultez les retours d'expérience.",,,,,,,,ok,
